Id;Title;Artist;Year;Duo;Explicit;"Date Added";Styles;Languages
50858;"Wenn du mir in die Augen schaust";Fantasy;2016;0;0;2016-03-25;Schlager,Dance;German
50970;Chandelier;"Madilyn Bailey";2014;0;0;2016-04-15;Pop;English
31009;"Daddy's Home";"Jermaine Jackson";1972;0;0;2011-11-19;Pop,Soul;English
12616;"Seven Seas Of Rhye";Queen;1974;0;0;2016-02-03;Rock;English
34517;Valentine;"Maurice Chevalier";1925;0;0;2016-11-17;"Oldies,French pop";French
7416;"When You Come Back to Me Again";"Garth Brooks";2000;0;0;2019-10-30;Country,Love;English
44507;"One Day";"Caro Emerald";2013;0;0;2013-09-19;Pop,Jazz,Electro;English
50360;"Happy Anniversary";"Little River Band";1977;0;0;2016-01-07;Pop,Disco;English
38719;"As You Turn Away";"Lady Antebellum";2011;0;0;2011-12-18;Pop;English
35768;"Je te promets";"Cindy Daniel";2002;0;0;2018-02-23;"French pop";French
42631;"Fire It Up";"Joe Cocker";2012;0;0;2013-02-25;"Rock,Soft rock";English
38477;"Liefde van Later";"Herman van Veen";1987;0;0;2013-02-13;Pop;Dutch
20878;"Tears On My Pillow";"Kylie Minogue";1989;0;0;2011-05-30;Pop,Oldies;English
13354;"Le petit pont de bois";"Yves Duteil";1977;0;0;2012-02-15;Kids;French
23614;"Fallin' For You";"Colbie Caillat";2009;0;0;2011-05-31;"Pop,Soft rock";English
43708;"Up In The Air";"30 Seconds To Mars";2013;0;0;2016-03-01;Rock,Electro,Alternative;English
58427;"Moody Blue (live 1977)";"Elvis Presley";1977;0;0;2019-06-15;Pop,Rock;English
42246;"Juste pour me souvenir";"Nolwenn Leroy";2012;0;0;2013-03-20;"French pop,Celtic";French
41192;"The Wind";"Zac Brown Band";2012;0;0;2012-08-20;Country;English
13378;"True Colors";"Christophe Willem";2006;0;0;2011-05-31;Pop;English
29844;"Où va la chance ?";"Françoise Hardy";1968;0;0;2016-06-04;"French pop";French
55406;"Only You";Smokie;2001;0;0;2018-04-30;Love,Rock,Pop;English
24342;"Stay Together For The Kids";Blink-182;2001;0;0;2011-05-31;Rock,Punk/Grunge;English
12105;"You Can Get It If You Really Want";"Desmond Dekker";1970;0;0;2011-05-31;Reggae;English
58978;"Out of Love";"Alessia Cara";2019;0;0;2019-09-03;Pop;English
19159;"My Friends Over You";"New Found Glory";2002;0;0;2013-04-16;Pop,Punk/Grunge,Rock;English
45422;"Si seulement je pouvais lui manquer (version symphonique)";Calogero;2010;0;0;2016-06-06;"French pop";French
58403;"Un mundo ideal";"Aladdin (2019 film)";2019;1;0;2019-06-28;"TV & movie soundtrack,Love,Duet";Spanish
27471;"Shakin' Stevens Mix";"Shakin' Stevens";1999;0;0;2011-09-21;"Rock 'n Roll";English
30826;"Jesus Take The Wheel / How Great Thou Art";"Carrie Underwood";2010;0;0;2011-05-31;"Soft rock,Country";English
57611;"Está rico";"Marc Anthony";2018;1;0;2019-03-19;Rap,Latin,Pop,Duet;Spanish,English
47065;"Leave Your Lover";"Sam Smith";2014;0;0;2014-08-19;Pop;English
38893;"Age tendre et tête de bois";"Gilbert Bécaud";1961;0;0;2014-10-06;"French pop";French
35644;"Lol Medley";"De Toppers";2009;0;0;2016-01-25;Schlager;Dutch
19567;"Gute Freunde kann niemand trennen";"Franz Beckenbauer";1966;0;0;2018-07-16;Schlager;German
41736;"My Way";"Chico & The Gypsies";2012;0;0;2016-02-29;Latin,World/Folk,Pop;Spanish
33748;"I'm All Over It";"Jamie Cullum";2009;0;0;2011-05-31;Pop,Jazz;English
38596;"When I Fall In Love";"Boyz II Men";2009;1;0;2012-01-13;Soul,Duet,Love,Pop;English
45476;"What Christmas Means to Me";"Stevie Wonder";1967;0;0;2013-11-27;Christmas,Soul,Christian;English
6867;"Love at First Sight";"Kylie Minogue";2002;0;0;2012-02-10;Pop,Electro,Disco;English
54190;"Rudolph, The Red Nosed Reindeer";"Dolly Parton";1990;0;0;2017-11-20;Christmas,Country,Kids;English
38427;"Komm Tanz Mit Mir";Amigos;2008;0;0;2016-02-28;Schlager;German
41666;"Je m'sens très seul";"Robert Cogoi";1963;0;0;2012-09-30;"French pop";French
25064;Water;"Brad Paisley";2009;0;0;2011-05-30;Country;English
5215;Trouble;Pink;2003;0;0;2011-05-31;Rock,Pop;English
44657;"Queen Of My Heart";Westlife;2001;0;0;2013-08-02;Pop;English
36587;"One Step Up";"Bruce Springsteen";1987;0;0;2011-10-26;Rock;English
45541;Forever;"Papa Roach";2007;0;0;2013-11-22;Hard/Metal;English
31934;"When I'm Dead And Gone";"McGuinness Flint";1970;0;0;2015-07-01;"Folk,Soft rock";English
43693;"Cadillac Car";Dreamgirls;2006;0;0;2013-07-24;"TV & movie soundtrack,Musical,Soul,Pop";English
41726;"Zing met me mee";"Gerard Joling";1995;0;0;2012-11-19;Schlager;Dutch
52331;"Flowers In The Window";Travis;2001;0;0;2018-05-30;Rock,Pop,Alternative;English
9470;"The Red Strokes";"Garth Brooks";1994;0;0;2019-08-01;Country;English
47471;"Life Of The Party";"Shawn Mendes";2014;0;0;2014-09-29;Pop,Rock;English
13923;"Lazy Sunday";"Small Faces";1968;0;0;2011-05-31;Pop,Rock;English
29855;99;Toto;1979;0;0;2011-12-26;Rock,Pop;English
6013;Cassé;"Nolwenn Leroy";2003;0;0;2016-03-21;"French pop";French
34523;"Made In India";"Alisha Chinai";1996;0;0;2013-02-25;World/Folk,Pop;English,Hindi
29851;"Far From Over";"Frank Stallone";1983;0;0;2011-05-31;"TV & movie soundtrack,Rock,Pop";English
21018;"Roll On";"Kid Rock";2008;0;0;2016-02-25;"Country,Soft rock,Soul";English
44487;"All-American Boy";"Steve Grand";2013;0;0;2013-08-26;Country,Pop;English
21196;"A Walk In The Park";"Nick Straker Band";1979;0;0;2015-08-25;Disco,80s;English
9540;"Can't Stop Loving You";"Tom Jones";1970;0;0;2019-11-26;Pop;English
54205;"Run Run Rudolph";"Luke Bryan";2008;0;0;2017-10-17;Christmas,Country,Rock;English
21340;"Easy Lady";Spagna;1986;0;0;2016-11-30;80s,Disco;English
57038;"Can You Imagine That?";"Mary Poppins Returns";2018;0;0;2019-01-24;"TV & movie soundtrack,Musical";English
8148;"(This Is) A Song For The Lonely";Cher;2001;0;0;2015-01-19;Pop;English
57284;Bad;"Lennon Stella";2018;0;0;2019-03-08;Pop;English
35363;Exodus;"Edith Piaf";1961;0;0;2016-08-25;"French pop";French
37621;"La voce del silenzio";"Massimo Ranieri";1995;0;0;2016-08-25;Pop,Love;Italian
59008;"Maybe I Deserve";Tank;2001;0;0;2019-09-18;R&B;English
43066;La-Le-Lu;"Heinz Rühmann";1955;0;0;2018-05-04;"TV & movie soundtrack,Kids";German
30320;"Les hommes de ma vie";Dalida;1986;0;0;2019-07-15;"French pop";French
52299;"Talking to the Moon (Acoustic Piano Version)";"Bruno Mars";2010;0;0;2017-01-20;Pop;English
44640;"Hold On I'm Comin'";"Eric Clapton";2000;1;0;2013-09-10;Blues,Rock,Duet;English
5913;"Honky Tonk Attitude";"Joe Diffie";1993;0;0;2015-04-17;Country;English
25570;"Say Hey (I Love You)";"Michael Franti & Spearhead";2008;0;0;2011-05-31;Reggae,Funk;English
53365;Adiós;"Glen Campbell";2017;0;0;2017-07-07;Country,Pop;English
50114;"Winter Wonderland";"Peggy Lee";1960;0;0;2015-11-30;Christmas,Jazz,Oldies;English
35038;"Les cerisiers sont blancs";"Gilbert Bécaud";1970;0;0;2011-05-31;"French pop";French
25737;"Consider Me Gone";"Reba McEntire";2009;0;0;2011-05-30;Country;English
27169;"La Mamma";"Isabelle Boulay";2002;0;0;2011-08-29;"French pop";French
21867;"Move Ya Body";"Nina Sky";2004;0;0;2013-11-20;R&B,Reggae;English
43951;"Fast In My Car";Paramore;2013;0;0;2013-07-04;Rock,Pop;English
39527;"Cartes postales d'Alabama";"Johnny Hallyday";1982;0;0;2012-03-08;"French pop,Rock,Blues";French
40590;"Waltz #2 (XO)";"Elliott Smith";1998;0;0;2013-09-19;Alternative,Folk,Rock;English
38839;"He Stopped Loving Her Today (Live)";"Tom Jones";1998;0;0;2019-03-25;"Soft rock";English
26143;"Anniversary Waltz (Part 1)";"Status Quo";1990;0;0;2011-05-30;"Rock 'n Roll,Rock";English
46175;"Ça va pas changer le monde";"Hélène Ségara";2013;1;0;2016-06-05;"French pop,Duet";French
39636;Sehnsucht;"Helene Fischer";2011;0;0;2013-07-03;"Soft rock,Schlager";German
52556;Sing;Pentatonix;2015;0;0;2017-03-06;Pop;English
41788;"Never Had A Dream Come True";"S Club 7";2000;0;0;2012-10-05;"Teen pop,R&B";English
31087;Imagine;"Randy Crawford";1982;0;0;2011-09-21;Soul,Pop;English
24499;"I Love Rock 'n' Roll";"Alvin and the Chipmunks";2007;0;0;2011-05-31;Kids,Rock,Pop;English
50463;Lionheart;"Demi Lovato";2015;0;0;2016-07-05;Pop;English
45246;"Exactly Like You";"Diana Krall";2006;0;0;2013-11-22;Jazz;English
21374;"Anybody Seen My Baby?";"The Rolling Stones";1997;0;0;2014-08-19;Rock;English
48703;"Meanwhile Back At Mama's";"Tim McGraw";2014;0;0;2015-03-27;Country,Love;English
17652;"Sa raison d'être";"Pascal Obispo";2004;0;0;2016-04-13;"French pop";French
52845;"Save Myself";"Ed Sheeran";2017;0;0;2017-04-13;Pop,Love;English
56458;"Deuxième génération";Renaud;1983;0;0;2018-11-15;"French pop";French
59638;"Cuando seas grande";"Miguel Mateos / ZAS";1986;0;0;2020-01-25;Rock,Pop;Spanish
31470;"The Show Must Go On";"Three Dog Night";1974;0;0;2012-02-22;Rock,Pop;English
29205;"Breathe No More";Evanescence;2004;0;0;2012-01-09;"Soft rock";English
7752;"Ahab The Arab";"Ray Stevens";1962;0;0;2012-04-05;Humour;English
35910;Funkelperlenaugen;Pur;1988;0;0;2012-12-12;"Pop,Soft rock";German
22722;"Bad Boy";"The Beatles";1965;0;0;2014-04-22;"Rock 'n Roll";English
36062;Mientes;Camila;2009;0;0;2011-05-31;"Pop,Soft rock,TV & movie soundtrack,Latin";Spanish
49156;"I Wasn't Expecting That";"Jamie Lawson";2015;0;0;2015-06-05;Pop,Folk;English
32734;"Are You Ready For Loving Me";"René Froger";1990;0;0;2011-05-31;Pop,Dance;English
48445;"Forever Autumn";"Gary Barlow";2012;0;0;2015-02-05;Rock,Pop,Musical;English
53241;"Them Stems";"Chris Stapleton";2017;0;0;2017-07-18;Country;English
25307;"Walk Idiot Walk";"The Hives";2004;0;0;2012-04-29;Alternative,Rock,Punk/Grunge;English
42999;"I Can't Let Go";Smash;2013;0;0;2013-04-21;"TV & movie soundtrack,Pop,Soul";English
38792;"Lost In Paradise";Evanescence;2011;0;0;2012-12-11;Rock,Hard/Metal,Alternative;English
50569;Fliegen;"Matthias Schweighöfer";2015;0;0;2016-03-14;"Pop,TV & movie soundtrack";German
38702;"Baby, It's Cold Outside";"Lady Antebellum";2008;1;0;2011-12-19;Christmas,Duet,Country;English
35075;Fortunate;Maxwell;1999;0;0;2011-07-16;Soul,R&B;English
42958;"Drunk In The Morning";"Lukas Graham";2012;0;0;2013-03-12;Pop,Soul;English
19819;"Malheur à celui qui blesse un enfant";"Enrico Macias";1975;0;0;2013-10-08;"French pop";French
38550;"Radar Love";"White Lion";1989;0;0;2011-11-20;Hard/Metal,Rock;English
20557;"Song for Whoever";"The Beautiful South";1989;1;0;2017-10-09;"Pop,Soft rock,Duet";English
31879;"The Flesh Failures (Let The Sunshine In)";Hair;1968;0;0;2018-12-11;Musical,Rock;English
22346;"I Turn To You";"Melanie C";1999;0;0;2011-05-30;Pop,Dance,Electro;English
6139;"If You Asked Me To";"Céline Dion";1992;0;0;2012-02-13;"Soft rock";English
42649;Ameno;"Vincent Niclo";2012;0;0;2013-02-21;Pop,World/Folk;Latin
57255;"The Trial";"Pink Floyd";1979;0;0;2019-02-19;"Rock,TV & movie soundtrack";English
48256;"Aka Aleo";"Patrick Sébastien";2014;0;0;2015-03-16;"French pop,Humour";French
24164;"Angelina & Zooma, Zooma";"Louis Prima";1957;0;0;2011-05-31;Jazz,Latin;English
26333;Chupee;Cocoon;2008;1;0;2016-05-10;"Folk,Soft rock,Love,Duet";English
6309;"Seventy Six Trombones";"The Music Man";1957;0;0;2011-09-22;Musical;English
26383;"Stereo Love";"Edward Maya";2009;0;0;2011-05-30;Dance,Electro;English
13210;"Entre mes mains";"Johnny Hallyday";1968;0;0;2016-10-02;"French pop";French
60006;"Muéstrate (Castellano)";"Frozen 2";2019;1;0;2020-01-06;"TV & movie soundtrack,Duet";Spanish
17979;"Walkin', Talkin', Cryin' Barely Beatin' Broken Heart";"Highway 101";1989;0;0;2017-11-20;Country;English
58290;"Too Soon to Know (With the Royal Philharmonic Orchestra)";"Roy Orbison";2018;0;0;2019-06-20;Love;English
50400;"Hold On Forever";"Rob Thomas";2015;0;0;2016-02-03;Pop,Rock,Folk;English
39814;"Dark Paradise";"Lana Del Rey";2012;0;0;2012-06-28;Alternative,Pop;English
30830;"TV Dinners";"ZZ Top";1983;0;0;2012-01-18;Hard/Metal,Blues,Rock;English
40751;"Moves Like Jagger (Acoustic)";"Maroon 5";2011;0;1;2012-06-22;Pop;English
41438;"Little Yellow Blanket";"Dean Brody";2011;0;0;2012-09-17;Country;English
57406;"Lay Your Worry Down";Milow;2018;0;0;2019-02-27;Pop,Folk;English
46499;"I'll Settle For Old Ireland";"Derek Ryan";2011;0;0;2014-04-10;Country,Celtic;English
21293;"Everlasting Love";Sandra;1987;0;0;2014-12-18;80s;English
10123;"She Blinded Me with Science";"Thomas Dolby";1982;0;0;2019-01-21;80s;English
48906;"Absent Friends";"Mike Denver";2008;0;0;2015-05-20;Country;English
28975;"Powder Your Face With Sunshine";"Dean Martin";1961;0;0;2011-05-31;Oldies,Jazz;English
54129;"What Are You Doing New Year's Eve?";"Bette Midler";2005;0;0;2017-10-18;Christmas,Jazz;English
51564;"Feeling Good";"Randy Crawford";2006;0;0;2016-08-26;Jazz,Soul;English
43720;"Do Wah Diddy Diddy";"Dolly Dots";1982;0;0;2013-06-07;80s,Pop,Disco;English
13017;"Into The Night";Santana;2007;0;0;2014-03-26;Rock,Latin;English
57253;"The Polar Express";"The Polar Express";2004;0;0;2019-09-03;"Christmas,TV & movie soundtrack,Kids";English
49982;"Wild & Free";"Lena Meyer-Landrut";2015;0;0;2016-06-07;"Pop,TV & movie soundtrack";English
29557;"She'll Be Coming 'Round The Mountain";"Children's Chorus";1965;0;0;2011-11-28;Kids;English
13874;"Waiting for a Star to Fall";"Boy Meets Girl";1988;0;0;2011-09-06;"Pop,80s,TV & movie soundtrack";English
47299;"Mon enfance";"Jacques Brel";1967;0;0;2017-10-06;"French pop";French
32550;Testament;"Boudewijn De Groot";1967;0;0;2011-12-12;Folk;Dutch
19793;"The Time Of My Life";"David Cook";2008;0;0;2008-08-18;Pop,Rock;English
13548;"Sound Of The Underground";"Girls Aloud";2003;0;0;2011-05-31;Pop;English
28776;"Singing in the Rain";"Jamie Cullum";2003;0;0;2011-06-16;Pop,Jazz;English
41743;"Coups et blessures";"BB Brunes";2012;0;0;2016-06-05;"French pop";French
25608;"One Bud Wiser";"Gretchen Wilson";2005;0;0;2011-05-31;Country;English
10017;"From This Moment On";"Frank Sinatra";1957;0;0;2017-05-31;Jazz;English
13843;"Justified And Ancient";"The KLF";1991;0;0;2013-07-30;Pop,Dance;English
41637;Candy;"Robbie Williams";2012;0;0;2012-09-26;Pop;English
36607;"Sky and Sand";"Paul Kalkbrenner";2009;0;0;2019-09-05;"TV & movie soundtrack,Electro";English
47306;"Il pleut";"La bande à Renaud";2014;0;0;2016-02-25;"French pop";French
10666;"No News";Lonestar;1996;0;0;2019-10-17;Country;English
45074;"Cold Ethyl";"Alice Cooper";1975;0;0;2013-10-08;Rock,Hard/Metal;English
25207;"Rock And Roll Band";Boston;1976;0;0;2011-05-31;Rock;English
21856;"Ce que l'on s'aime";Tryo;2008;0;0;2016-02-25;"Reggae,French pop";French
39728;"What Cha' Gonna Do For Me";"Chaka Khan";1981;0;0;2012-07-19;Funk,Soul;English
42924;"Lo que pasó, pasó";"Daddy Yankee";2004;0;0;2020-02-03;Latin,Rap,Reggae;Spanish
34964;"Been Around The World";"Puff Daddy";1997;0;0;2013-12-03;Rap;English
29991;"Why Can't We Live Together";Sade;1984;0;0;2011-05-31;Soul,R&B;English
55734;"You Are the Reason (Duet with Ilse DeLange)";"Calum Scott";2018;1;0;2018-07-05;Love,Duet;English
32857;"(I'm Not Your) Steppin' Stone";"The Monkees";1966;0;0;2011-07-02;Rock;English
56382;"Thunder Island";"Jay Ferguson";1977;0;0;2019-07-16;"Rock,Soft rock";English
23487;Emergency;Paramore;2005;0;0;2011-05-30;Pop,Punk/Grunge,Rock;English
40563;"I Said I Love You";"Raul Malo";2001;0;0;2012-07-15;Latin,Country,Pop;English
19223;Sally;Carmel;1986;0;0;2011-05-31;Pop;English
21272;Almaz;"Randy Crawford";1986;0;0;2017-07-09;Soul,Love;English
25497;"Funny How Time Slips Away";"Jimmy Elledge";1961;0;0;2012-05-25;Country;English
50457;"Omdat ik zo van je hou";"Wesley Klein";2015;0;0;2016-02-25;Schlager,Love;Dutch
17835;"Touch My Body";"Mariah Carey";2008;0;0;2011-05-31;Pop,R&B;English
24132;"You Don't Know";Milow;2009;0;0;2011-09-20;Folk;English
21174;Chains;"The Beatles";1963;0;0;2011-06-04;"Rock 'n Roll,Oldies";English
9666;"Too Much";"Spice Girls";1997;0;0;2019-10-23;Pop,Love,R&B;English
40601;"I Will Go With You (Con te partirò)";"Donna Summer";1999;0;0;2014-11-18;Dance,Pop;English
14282;"Play Guitar Play";"Conway Twitty";1977;0;0;2019-06-11;Country;English
20056;Move;Dreamgirls;2006;0;0;2011-05-30;"TV & movie soundtrack,Musical,Soul";English
5706;"Tomorrow Never Comes";"Elvis Presley";1971;0;0;2012-03-05;"Rock 'n Roll,Country,Oldies";English
55144;"Space Cowboy";"Steve Miller Band";1969;0;0;2018-04-05;Rock,Pop;English
33265;"Summertime Blues";"The Who";1969;0;0;2016-11-02;Rock;English
9171;"A Little Past Little Rock";"Lee Ann Womack";1998;0;0;2011-10-20;Country;English
54115;Countryholic;"Sons Of The Palomino";2017;0;0;2017-10-19;Country;English
33527;"Metal Guru";"T. Rex";1972;0;0;2015-09-24;Rock;English
8701;"There She Goes";"Sixpence None the Richer";1997;0;0;2011-08-29;Pop,Rock;English
18434;"Sweet Leaf";"Black Sabbath";1971;0;0;2018-06-29;Hard/Metal,Rock;English
38753;"Mr. Pitiful";"The Commitments";1991;0;0;2019-10-01;"TV & movie soundtrack,Rock 'n Roll,Soul";English
13951;"I Close My Eyes and Count to Ten";"Dusty Springfield";1968;0;0;2018-09-12;Pop;English
17291;"Love Can Move Mountains";"Céline Dion";1992;0;0;2019-10-09;Pop,Soul;English
41196;"Come un pittore";Modà;2012;0;0;2016-06-05;Pop,Rock;Italian
25369;"Between Angels And Insects";"Papa Roach";2001;0;0;2011-12-26;Hard/Metal,Rock,Alternative;English
44761;"It's A Man's Man's Man's World";Glee;2010;0;0;2013-10-26;"TV & movie soundtrack,Soul,Musical";English
47363;"Tu es fou";"Magic System";2014;0;0;2014-12-23;"French pop,Dance,Zouk/Creole";French
57224;"Take Me to the Pilot";"Elton John";1970;0;0;2019-02-08;Pop,Rock;English
34148;"An Affair To Remember";"1950s Standards";1957;0;0;2011-05-31;Oldies,Love;English
9894;"Dream Walkin'";"Toby Keith";1997;0;0;2018-06-20;Country;English
41873;"The Christmas Waltz";"The Carpenters";1978;0;0;2014-12-23;Christmas,Pop;English
38389;"Be OK";"Ingrid Michaelson";2008;0;0;2012-10-15;Pop,Alternative;English
14630;"Je fais de toi mon essentiel (Acoustique)";"Le Roi Soleil";2005;0;0;2013-11-09;"Musical,French pop";French
34563;"Johnny Got A Boom Boom";"Imelda May";2009;0;0;2011-05-31;"Rock 'n Roll,Rock,Oldies";English
29306;"The House Is Rockin'";"Brian Setzer";1996;0;0;2011-12-19;"Rock 'n Roll,Jazz";English
8599;"I Dig Rock and Roll Music";"Peter, Paul and Mary";1967;0;0;2017-02-06;Folk,Rock;English
40351;"Love Like Crazy";"Lee Brice";2009;0;0;2012-05-15;Country;English
8762;"I Got Lucky";"Elvis Presley";1962;0;0;2018-04-10;"Pop,Rock,TV & movie soundtrack";English
32615;"Good People";"Jack Johnson";2005;0;0;2019-11-21;Rock,Folk,Pop;English
49527;"Tomorrow Never Comes";"Zac Brown Band";2015;0;0;2015-08-03;Folk,Country,Electro;English
52585;"J'ai dix ans (Live 2016)";"Alain Souchon";2016;1;0;2017-03-16;"French pop,Duet";French
22728;"Long Tall Sally";"The Beatles";1964;0;0;2014-11-27;"Rock 'n Roll";English
47726;"You Ruin Me";"The Veronicas";2014;0;0;2014-12-08;Pop;English
17385;"Ahora quien";"Marc Anthony";2004;0;0;2019-10-07;Love,Pop,Latin;Spanish
52544;"Come Rain or Come Shine";"Michael Bublé";2014;0;0;2017-04-03;Jazz;English
24696;"Country Girl";"Primal Scream";2006;0;0;2011-09-19;Rock,Alternative,Pop;English
35932;"The Other Side";"Bruno Mars";2011;0;0;2011-05-31;Soul,Pop;English
29761;Bombshell;"Powerman 5000";2001;0;0;2012-04-29;Hard/Metal,Rock;English
29015;"You're The Top";"Barbra Streisand";1991;0;0;2011-05-30;Jazz;English
51862;"Last Christmas";"Postmodern Jukebox";2015;0;0;2016-10-28;Christmas,Oldies;English
18178;"Ne viens pas";"Roch Voisine";2005;0;0;2016-02-28;"French pop";French
35816;"Sous une pluie d'étoiles";"Cindy Daniel";2006;0;0;2016-02-25;"French pop";French
45795;"All I Want For Christmas Is You";Glee;2010;0;0;2013-12-19;"Christmas,TV & movie soundtrack,Pop";English
38664;"La complainte de Jack";"The Nightmare Before Christmas";1993;0;0;2012-01-04;"Christmas,TV & movie soundtrack,Musical";French
48134;Zuckerpuppen;"Andreas Gabalier";2013;0;0;2015-01-12;Schlager;English,German
59643;"Driving Home for Christmas";"Tom Gaebel";2010;0;0;2019-11-28;Christmas,Pop;English
57747;"La chanson des vieux amants";Slimane;2018;0;0;2019-04-15;"French pop";French
25151;"Three Days In A Row";Anouk;2009;0;0;2011-06-01;Soul,Rock;English
46750;"Ik meen het";"Edwin Evers Band";2014;0;0;2014-06-17;Reggae,Schlager;Dutch
17688;"I Forgot to Remember to Forget";"Elvis Presley";1959;0;0;2017-11-28;Pop,Country;English
35550;Stutter;"Maroon 5";2010;0;0;2011-05-31;Pop,Rock;English
58050;"Danke, dass es dich gibt";"Andrea Berg";2019;0;0;2019-05-23;Dance,Schlager;German
23721;"I Wanna Be Where You Are";"Michael Jackson";1972;0;0;2013-09-05;Soul,Disco;English
55757;Body;"Loud Luxury";2017;0;0;2018-07-13;Dance,Electro;English
29625;"Let's Dance";"Chris Rea";1987;0;0;2012-01-06;Pop,Rock;English
48739;"I Wonder Where You Are Tonight";"Keith Whitley";1985;0;0;2015-03-09;Country,Love;English
34460;"Noche Santa";"Christmas Carol";1847;0;0;2011-05-31;Christmas,Christian,Traditionnal;Spanish
34071;"This Melody";"Julien Clerc";1975;0;0;2014-04-24;"French pop";French,English
30819;"Spain (I Can Recall)";"Al Jarreau";1980;0;0;2012-01-11;Jazz,Funk,Soul;English
26957;Kriminaltango;"Hazy Osterwald Sextett";1959;0;0;2012-05-22;Humour,Jazz,Pop;German
32685;Dangerous;"Busta Rhymes";1998;0;0;2012-01-22;Rap;English
19626;Carbonara;Spliff;1982;0;0;2015-10-19;Reggae,80s;Italian,German
53371;"Ecoute ton coeur I";"Pocahontas (1995 film)";1995;0;0;2017-07-05;"TV & movie soundtrack";French
37403;"Con Le Mani";Zucchero;1987;0;0;2011-09-03;Pop,Funk;Italian
50636;"Sorry (Acoustic)";"Justin Bieber";2015;0;0;2016-03-01;Pop;English
50763;"After All These Years";"Nathan Carter";2014;0;0;2016-03-15;Love,Celtic,Country;English
54694;"Uptown (With the Royal Philharmonic Orchestra)";"Roy Orbison";2017;0;0;2018-01-03;Blues,Pop;English
13446;"Quatre boules de cuir";"Claude Nougaro";1968;0;0;2016-02-25;"Jazz,French pop";French
50800;"Just In Time";"Bobby Darin";1994;0;0;2016-04-21;Jazz,Oldies;English
48909;"Since I Met You Baby";"Gary Moore";1992;1;0;2015-04-21;Blues,Rock,Duet;English
41802;"Comme d'habitude";"Florent Pagny";1989;0;0;2014-10-10;"French pop";French
42814;"I Love Paris";"Ella Fitzgerald";1956;0;0;2013-03-23;Oldies,Jazz;English
41478;"Advice For The Young At Heart";"Tears For Fears";1990;0;0;2012-09-16;Pop;English
21852;"Warning Sign";Coldplay;2002;0;0;2015-12-16;"Soft rock,Alternative,Rock,Pop";English
39083;"My Baby Just Cares For Me";"George Michael";1999;0;0;2012-01-31;Jazz;English
22073;Detalles;"Roberto Carlos";1972;0;0;2019-07-02;"Love,Soft rock";Spanish
43649;"Poupée de cire poupée de son";Jenifer;2013;0;0;2013-06-03;"French pop";French
51578;"A Song For The Lovers";"Richard Ashcroft";2000;0;0;2018-03-08;Rock,Alternative;English
12365;Fans;"Kings of Leon";2007;0;0;2017-09-26;Rock,Folk;English
54434;"That's Christmas to Me";Pentatonix;2014;0;0;2017-11-24;Christmas,Pop;English
57531;"Jet Set";"Catch Me If You Can (musical)";2011;1;0;2019-09-27;Musical,Jazz,Duet;English
48019;"Burnin' Up";"Jessie J";2014;0;1;2015-01-13;Pop,R&B,Electro;English
47673;"I Ain't Leavin' Without Your Love";Nashville;2014;0;0;2014-10-17;"TV & movie soundtrack,Pop,Country";English
55922;"All Day Long";"Garth Brooks";2018;0;0;2018-08-21;Country;English
37424;"My Man";Glee;2011;0;0;2012-10-18;"TV & movie soundtrack,Musical";English
41474;"Chanson de Maxence";"The Young Girls of Rochefort";2003;0;0;2016-08-21;"Musical,French pop,Jazz";French
51533;Desperado;Rihanna;2016;0;0;2016-08-31;Pop,R&B;English
21675;"Lick It Up";Kiss;1983;0;0;2015-04-24;Hard/Metal,Rock;English
44832;"Il changeait la vie";"Génération Goldman";2013;0;0;2015-10-06;"French pop";French
37963;"City of New Orleans";"John Denver";1971;0;0;2017-09-26;Country,Folk;English
24066;"Avec le temps";"Isabelle Boulay";2002;0;0;2015-07-09;"French pop";French
58260;"I Don't Wanna Go on with You Like That";"Elton John";1988;0;0;2019-05-22;Rock,Pop;English
33169;"Little Red Rooster";"The Rolling Stones";1964;0;0;2014-07-26;Blues,Rock;English
49030;"Ich will, ich kann (I Can, I Will)";"Udo Jürgens";1986;1;0;2016-08-26;Schlager,Love,Duet;German,English
31113;"These Are The Days";"Jamie Cullum";2003;0;0;2011-11-28;Pop;English
21825;"The Fear";"Lily Allen";2008;0;0;2016-06-04;Pop;English
52657;"Arms of Mary";"The Everly Brothers";1985;0;0;2017-03-07;Pop;English
50486;"Mon fils, ma bataille";Balavoine(s);2016;0;0;2016-02-09;"French pop";French
33600;Days;"The Kinks";1968;0;0;2015-01-27;Pop,Rock;English
14912;"I Only Wanna Be With You";"Samantha Fox";1989;0;0;2011-05-31;80s,Oldies;English
44936;Mexico;Incubus;2001;0;0;2013-09-11;Alternative,Rock;English
16548;"Magic Stick";"Lil' Kim";2003;1;1;2019-11-20;Rap,Duet;English
32774;"Dancin' Cowboy";"The Bellamy Brothers";1980;0;0;2011-05-30;Country;English
58329;"Date la vuelta";"Luis Fonsi";2019;1;0;2019-07-19;Pop,Duet,Latin;Spanish
28648;"Welcome To My Nightmare";"Alice Cooper";1975;0;0;2012-02-13;Rock;English
36674;"Tango bleu";"Tino Rossi";1952;0;0;2011-06-28;"French pop,Oldies";French
16884;"Engel 07";"Hubert Kah";1984;0;0;2018-07-09;80s;German
